# x y T
0.0407116 0.45 0.697441
0.0407116 0.47 0.697532
0.17818 0.33 0.765175
0.188513 0.31 0.765737
0.185281 0.29 0.765455
0.184816 0.35 0.765429
0.34779 0.19 0.865685
0.3545 0.17 0.866546
0.364621 0.15 0.867783
0.36792 0.13 0.868135
0.82182 0.33 0.765169
0.815184 0.35 0.765422
0.814719 0.29 0.765447
0.808101 0.31 0.765917
0.47 0.0867301 0.930344
0.49 0.0910869 0.927303
0.45 0.0867301 0.929946
0.65221 0.19 0.865574
0.6455 0.17 0.866432
0.635379 0.15 0.867668
0.63208 0.13 0.868017
0.51 0.0954453 0.923892
0.55 0.0867301 0.930011
0.53 0.0867301 0.93041
0.0611249 0.51 0.697827
0.0543206 0.49 0.697783
0.0611249 0.45 0.697828
0.0679294 0.47 0.698066
0.198518 0.33 0.766302
0.205481 0.31 0.766714
0.205653 0.29 0.766622
0.205136 0.35 0.76659
0.368255 0.19 0.867826
0.371551 0.17 0.868395
0.381663 0.15 0.869835
0.388367 0.13 0.870836
0.801482 0.33 0.766295
